date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:49:33	110/110	---M-Z	200	added ('OK')	text/plain	etag:W/%2270-19ed10b3c38%22	https://www.dominos.com/robots.txt		(from )
18:49:34	320792/320792	---MCZ	200	added ('OK')	text/html	etag:%22ymw080pptq4icm%22	https://www.dominos.com/	C:/Aali/dominos/www.dominos.com/index.html	(from )
18:49:35	181843/181843	---M-Z	200	added ('OK')	application/javascript	etag:0x8DEA06EEB2CB444	https://www.dominos.com/public/d0dcbf8173c8d8318b7968bf1aa8f971f52e37ec8c59	C:/Aali/dominos/www.dominos.com/public/d0dcbf8173c8d8318b7968bf1aa8f971f52e37ec8c59	(from https://www.dominos.com/)
18:49:37	159018/159018	---M-Z	200	added ('OK')	text/css	etag:%226a316c0b-26d2a%22	https://www.dominos.com/dpz-ecomm-makeline-ui-mfe/_next/static/css/styles.css	C:/Aali/dominos/www.dominos.com/dpz-ecomm-makeline-ui-mfe/_next/static/css/styles.css	(from https://www.dominos.com/)
18:49:37	5279/5279	---M-Z	200	added ('OK')	text/css	etag:%226a316bd4-149f%22	https://www.dominos.com/dpz-ecomm-auth-mfe/_next/static/css/styles.css	C:/Aali/dominos/www.dominos.com/dpz-ecomm-auth-mfe/_next/static/css/styles.css	(from https://www.dominos.com/)
18:49:38	18902/18902	---M-Z	200	added ('OK')	text/css	etag:%226a316c27-49d6%22	https://www.dominos.com/dpz-ecomm-service-methods-mfe/_next/static/css/styles.css	C:/Aali/dominos/www.dominos.com/dpz-ecomm-service-methods-mfe/_next/static/css/styles.css	(from https://www.dominos.com/)
18:49:39	22800/22800	---M-Z	200	added ('OK')	text/css	etag:%226a316bf7-5910%22	https://www.dominos.com/dpz-ecomm-cart-mfe/_next/static/css/styles.css	C:/Aali/dominos/www.dominos.com/dpz-ecomm-cart-mfe/_next/static/css/styles.css	(from https://www.dominos.com/)
18:49:39	23939/23939	---M-Z	200	added ('OK')	text/css	etag:%226a316bfb-5d83%22	https://www.dominos.com/dpz-ecomm-campaign-mfe/_next/static/css/styles.css	C:/Aali/dominos/www.dominos.com/dpz-ecomm-campaign-mfe/_next/static/css/styles.css	(from https://www.dominos.com/)
18:49:40	32392/32392	---M-Z	200	added ('OK')	text/css	etag:%226a316c0a-7e88%22	https://www.dominos.com/dpz-ecomm-deals-mfe/_next/static/css/styles.css	C:/Aali/dominos/www.dominos.com/dpz-ecomm-deals-mfe/_next/static/css/styles.css	(from https://www.dominos.com/)
18:49:41	39074/39074	---M-Z	200	added ('OK')	text/css	etag:%226a316c02-98a2%22	https://www.dominos.com/dpz-ecomm-rewards-mfe/_next/static/css/styles.css	C:/Aali/dominos/www.dominos.com/dpz-ecomm-rewards-mfe/_next/static/css/styles.css	(from https://www.dominos.com/)
18:49:42	30877/30877	---M-Z	200	added ('OK')	text/css	etag:%226a316bd9-789d%22	https://www.dominos.com/dpz-ecomm-product-mfe/_next/static/css/styles.css	C:/Aali/dominos/www.dominos.com/dpz-ecomm-product-mfe/_next/static/css/styles.css	(from https://www.dominos.com/)
18:49:43	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Fri,%2026%20Jun%202026%2012:49:43%20GMT	http://www.dominos.com/en/	C:/Aali/dominos/www.dominos.com/en/index.html	(from https://www.dominos.com/)
18:49:43	123312/123312	---M--	200	added ('OK')	font/woff2	etag:%226a316c0b-1e1b0%22	https://www.dominos.com/dpz-ecomm-makeline-ui-mfe/_next/static/fonts/Dominos_Sans_Display_VF.woff2	C:/Aali/dominos/www.dominos.com/dpz-ecomm-makeline-ui-mfe/_next/static/fonts/Dominos_Sans_Display_VF.woff2	(from https://www.dominos.com/)
18:49:44	29545/29545	---M-Z	200	added ('OK')	text/css	etag:W/%227369-19ed1101a50%22	https://www.dominos.com/_next/static/css/pages/_app_30f9e76b0d076251.css	C:/Aali/dominos/www.dominos.com/_next/static/css/pages/_app_30f9e76b0d076251.css	(from https://www.dominos.com/)
18:49:44	112594/112594	---M-Z	200	added ('OK')	application/javascript	etag:W/%221b7d2-19ed1101a50%22	https://www.dominos.com/_next/static/chunks/polyfills-42372ed130431b0a.js	C:/Aali/dominos/www.dominos.com/_next/static/chunks/polyfills-42372ed130431b0a.js	(from https://www.dominos.com/)
18:49:45	241/241	---M-Z	200	added ('OK')	application/javascript	etag:W/%22f1-19ed10b3c38%22	https://www.dominos.com/raygun-window.js	C:/Aali/dominos/www.dominos.com/raygun-window.js	(from https://www.dominos.com/)
18:49:45	1174/1174	---M-Z	200	added ('OK')	application/javascript	etag:W/%22496-19ed10b3c38%22	https://www.dominos.com/speedcurve.js	C:/Aali/dominos/www.dominos.com/speedcurve.js	(from https://www.dominos.com/)
18:49:47	32325/32325	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2026%20Jun%202026%2012:49:47%20GMT	https://cdn.speedcurve.com/js/lux.js?id=1300008814	C:/Aali/dominos/cdn.speedcurve.com/js/lux7606.js	(from https://www.dominos.com/)
18:49:48	178593/178593	---M-Z	200	added ('OK')	application/javascript	etag:W/%222b9a1-19ed1101a50%22	https://www.dominos.com/_next/static/chunks/webpack-987b1c6ab6ec90df.js	C:/Aali/dominos/www.dominos.com/_next/static/chunks/webpack-987b1c6ab6ec90df.js	(from https://www.dominos.com/)
18:49:49	137095/137095	---M-Z	200	added ('OK')	application/javascript	etag:W/%2221787-19ed1101a50%22	https://www.dominos.com/_next/static/chunks/main-9bbeb9edf0d21a79.js	C:/Aali/dominos/www.dominos.com/_next/static/chunks/main-9bbeb9edf0d21a79.js	(from https://www.dominos.com/)
18:49:49	37626/37626	---M-Z	200	added ('OK')	application/javascript	etag:W/%2292fa-19ed1101a50%22	https://www.dominos.com/_next/static/chunks/pages/index-938fd7e01c741043.js	C:/Aali/dominos/www.dominos.com/_next/static/chunks/pages/index-938fd7e01c741043.js	(from https://www.dominos.com/)
18:49:49	545013/545013	---M-Z	200	added ('OK')	application/javascript	etag:W/%22850f5-19ed1101a50%22	https://www.dominos.com/_next/static/chunks/pages/_app-1f23290222f8d82a.js	C:/Aali/dominos/www.dominos.com/_next/static/chunks/pages/_app-1f23290222f8d82a.js	(from https://www.dominos.com/)
18:49:50	3289/3289	---M-Z	200	added ('OK')	application/javascript	etag:W/%22cd9-19ed1101a50%22	https://www.dominos.com/_next/static/5vHIo5Bucj2LAT1PfviJp/_buildManifest.js	C:/Aali/dominos/www.dominos.com/_next/static/5vHIo5Bucj2LAT1PfviJp/_buildManifest.js	(from https://www.dominos.com/)
18:49:50	168/168	---M-Z	200	added ('OK')	application/javascript	etag:W/%22a8-19ed1101a50%22	https://www.dominos.com/_next/static/5vHIo5Bucj2LAT1PfviJp/_ssgManifest.js	C:/Aali/dominos/www.dominos.com/_next/static/5vHIo5Bucj2LAT1PfviJp/_ssgManifest.js	(from https://www.dominos.com/)
18:49:51	199425/199425	---MCZ	200	added ('OK')	text/html	etag:%22mwyxbn45p42mjs%22	https://www.dominos.com/menu	C:/Aali/dominos/www.dominos.com/menu.html	(from https://www.dominos.com/)
18:49:52	202363/202363	---MCZ	200	added ('OK')	text/html	etag:%22hquy4o654c2lsl%22	https://www.dominos.com/deals	C:/Aali/dominos/www.dominos.com/deals.html	(from https://www.dominos.com/)
18:49:54	164937/164937	---MCZ	200	added ('OK')	text/html	etag:%22hugx3rnkpy1uht%22	https://www.dominos.com/my-deals-and-rewards	C:/Aali/dominos/www.dominos.com/my-deals-and-rewards.html	(from https://www.dominos.com/)
18:49:57	206742/206742	---MCZ	200	added ('OK')	text/html	etag:%22jolh56uyiq26d9%22	https://www.dominos.com/tracker	C:/Aali/dominos/www.dominos.com/tracker.html	(from https://www.dominos.com/)
18:49:58	338/338	---M-Z	200	added ('OK')	image/svg+xml	etag:%226a316b67-152%22	https://www.dominos.com/dpz-ecomm-makeline-ui-mfe/icons/modern/place--neutral-white.svg	C:/Aali/dominos/www.dominos.com/dpz-ecomm-makeline-ui-mfe/icons/modern/place--neutral-white.svg	(from https://www.dominos.com/)
18:49:59	39498/39498	---M-Z	200	added ('OK')	text/css	etag:%226a316bf0-9a4a%22	https://www.dominos.com/dpz-ecomm-checkout-mfe/_next/static/css/styles.css	C:/Aali/dominos/www.dominos.com/dpz-ecomm-checkout-mfe/_next/static/css/styles.css	(from https://www.dominos.com/)
18:50:01	286483/286483	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jun%202026%2010:13:28%20GMT	https://www.dominos.com/cms/assets/3e434123-d667-4f23-960c-d55c9987e109?im=Crop,rect=(210,873,2796,837);Resize=(1700),allowExpansion	C:/Aali/dominos/www.dominos.com/cms/assets/3e434123-d667-4f23-960c-d55c9987e1090fb9.jpg	(from https://www.dominos.com/)
18:50:02	320811/320811	---MCZ	200	added ('OK')	text/html	etag:%22sxeuosi1gb4i01%22	https://www.dominos.com/?type=order_delivery	C:/Aali/dominos/www.dominos.com/index32f4.html	(from https://www.dominos.com/)
18:50:02	320845/320845	---MCZ	200	added ('OK')	text/html	etag:%22hh8o97hzzr4i1r%22	https://www.dominos.com/?type=order_carryout	C:/Aali/dominos/www.dominos.com/index0e22.html	(from https://www.dominos.com/)
18:50:02	1220101/1220101	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Nov%202025%2014:05:57%20GMT	https://www.dominos.com/cms/assets/43778453-e8b1-4db6-83fa-00f2dc43d6e3?im=Crop,rect=(0,600,3636,1086);Resize=(1700),allowExpansion	C:/Aali/dominos/www.dominos.com/cms/assets/43778453-e8b1-4db6-83fa-00f2dc43d6e39745.png	(from https://www.dominos.com/)
18:50:03	363532/363532	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Apr%202026%2010:47:45%20GMT	https://www.dominos.com/cms/assets/fd735f00-674b-4c3c-9f57-97b57ad1c2b6?im=Crop,rect=(50,780,3450,1029);Resize=(1700),allowExpansion	C:/Aali/dominos/www.dominos.com/cms/assets/fd735f00-674b-4c3c-9f57-97b57ad1c2b6d8ac.jpg	(from https://www.dominos.com/)
18:50:05	135307/135307	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Nov%202025%2014:05:55%20GMT	https://www.dominos.com/cms/assets/295ee22e-705d-47e3-8ad3-4ed180a8f27f?im=Crop,rect=(27,367,1450,432);Resize=(1700),allowExpansion	C:/Aali/dominos/www.dominos.com/cms/assets/295ee22e-705d-47e3-8ad3-4ed180a8f27f2417.jpg	(from https://www.dominos.com/)
18:50:05	370608/370608	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Nov%202025%2014:06:31%20GMT	https://www.dominos.com/cms/assets/a42244cb-ee24-4231-b6cf-cfdfbf1f2bc4?im=Crop,rect=(30,511,3993,1191);Resize=(1700),allowExpansion	C:/Aali/dominos/www.dominos.com/cms/assets/a42244cb-ee24-4231-b6cf-cfdfbf1f2bc4916c.jpg	(from https://www.dominos.com/)
18:50:06	288/288	---M-Z	200	added ('OK')	image/svg+xml	etag:%226a316b67-120%22	https://www.dominos.com/dpz-ecomm-makeline-ui-mfe/icons/modern/icon-type-arrow-back--cool-gray-500.svg	C:/Aali/dominos/www.dominos.com/dpz-ecomm-makeline-ui-mfe/icons/modern/icon-type-arrow-back--cool-gray-500.svg	(from https://www.dominos.com/)
18:50:07	298/298	---M-Z	200	added ('OK')	image/svg+xml	etag:%226a316b67-12a%22	https://www.dominos.com/dpz-ecomm-makeline-ui-mfe/icons/modern/icon-type-arrow-forward--text-tertiary.svg	C:/Aali/dominos/www.dominos.com/dpz-ecomm-makeline-ui-mfe/icons/modern/icon-type-arrow-forward--text-tertiary.svg	(from https://www.dominos.com/)
18:50:07	288/288	---M-Z	200	added ('OK')	image/svg+xml	etag:%226a316b67-120%22	https://www.dominos.com/dpz-ecomm-makeline-ui-mfe/icons/modern/icon-type-arrow-back--warm-gray-400.svg	C:/Aali/dominos/www.dominos.com/dpz-ecomm-makeline-ui-mfe/icons/modern/icon-type-arrow-back--warm-gray-400.svg	(from https://www.dominos.com/)
18:50:08	9727046/9727046	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Feb%202026%2020:42:39%20GMT	https://www.dominos.com/cms/assets/16279dec-7e30-45d5-9793-b839f36873af?im=Crop,rect=(null,null,null,null);Resize=(1700),allowExpansion	C:/Aali/dominos/www.dominos.com/cms/assets/premiumseriesnationaldeal4179.jpg	(from https://www.dominos.com/)
18:50:09	179474/179474	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Nov%202025%2014:04:58%20GMT	https://www.dominos.com/cms/assets/43778453-e8b1-4db6-83fa-00f2dc43d6e3?im=Crop,rect=(374,325,3250,1441);Resize=(1700),allowExpansion	C:/Aali/dominos/www.dominos.com/cms/assets/43778453-e8b1-4db6-83fa-00f2dc43d6e36846.jpg	(from https://www.dominos.com/)
18:50:09	586509/586509	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Apr%202026%2010:47:44%20GMT	https://www.dominos.com/cms/assets/16279dec-7e30-45d5-9793-b839f36873af?im=Crop,rect=(0,343,3615,1603);Resize=(1700),allowExpansion	C:/Aali/dominos/www.dominos.com/cms/assets/16279dec-7e30-45d5-9793-b839f36873af17fe.jpg	(from https://www.dominos.com/)
18:50:09	521125/521125	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Nov%202025%2014:04:57%20GMT	https://www.dominos.com/cms/assets/a42244cb-ee24-4231-b6cf-cfdfbf1f2bc4?im=Crop,rect=(0,708,2948,1307);Resize=(1700),allowExpansion	C:/Aali/dominos/www.dominos.com/cms/assets/a42244cb-ee24-4231-b6cf-cfdfbf1f2bc40419.jpg	(from https://www.dominos.com/)
18:50:09	570035/570035	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Apr%202026%2009:48:06%20GMT	https://www.dominos.com/cms/assets/fd735f00-674b-4c3c-9f57-97b57ad1c2b6?im=Crop,rect=(248,548,3203,1386);Resize=(1700),allowExpansion	C:/Aali/dominos/www.dominos.com/cms/assets/fd735f00-674b-4c3c-9f57-97b57ad1c2b62f17.jpg	(from https://www.dominos.com/)
18:50:10	175710/175710	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Nov%202025%2014:05:54%20GMT	https://www.dominos.com/cms/assets/295ee22e-705d-47e3-8ad3-4ed180a8f27f?im=Crop,rect=(74,144,1400,621);Resize=(1700),allowExpansion	C:/Aali/dominos/www.dominos.com/cms/assets/295ee22e-705d-47e3-8ad3-4ed180a8f27fb339.jpg	(from https://www.dominos.com/)
18:50:10	201739/201739	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Apr%202026%2010:47:45%20GMT	https://www.dominos.com/cms/assets/d2c2c0cf-a01a-4ada-af01-927c6ecc6f57?im=Crop,rect=(0,1769,7271,1492);Resize=(1700),allowExpansion	C:/Aali/dominos/www.dominos.com/cms/assets/d2c2c0cf-a01a-4ada-af01-927c6ecc6f572b2c.jpg	(from https://www.dominos.com/)
18:50:10	14258/14258	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2006%20Feb%202026%2018:38:51%20GMT	https://www.dominos.com/cms/assets/1a183ca2-0253-4bc2-a677-9028e4ef6342	C:/Aali/dominos/www.dominos.com/cms/assets/dominos-rewards-brand-blue.svg	(from https://www.dominos.com/)
18:50:11	81880/81880	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Aug%202025%2010:40:32%20GMT	https://www.dominos.com/cms/assets/e981ac7d-12a0-4412-a5f3-f2da0c489d80?modified_on=2025-08-08T14%3A03%3A16.290Z&im=Resize%3D%28333%2C333%29%3BCrop%2Crect%3D%28106%2C102%2C234%2C234%29%2CallowExpansion	C:/Aali/dominos/www.dominos.com/cms/assets/e981ac7d-12a0-4412-a5f3-f2da0c489d808b64.png	(from https://www.dominos.com/)
18:50:11	316108/316108	---M--	200	added ('OK')	image/png	date:Wed,%2010%20Jun%202026%2009:57:36%20GMT	https://www.dominos.com/cms/assets/270b93c2-a629-4541-bfc0-b8d6b9a7320f?im=Resize%3D%28750%29	C:/Aali/dominos/www.dominos.com/cms/assets/270b93c2-a629-4541-bfc0-b8d6b9a7320f6967.png	(from https://www.dominos.com/)
18:50:12	157533/157533	---MCZ	200	added ('OK')	text/html	etag:%22107bl6x8skv1t3k%22	https://www.dominos.com/menu/build-your-own	C:/Aali/dominos/www.dominos.com/menu/build-your-own.html	(from https://www.dominos.com/)
18:50:12	86312/86312	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Jan%202025%2016:15:44%20GMT	https://www.dominos.com/cms/assets/2050a7ae-c278-4d60-b984-0956367382cf?modified_on=2024-07-30T12%3A23%3A51.406Z&im=Resize%3D%28333%2C333%29%3BCrop%2Crect%3D%28106%2C102%2C234%2C234%29%2CallowExpansion	C:/Aali/dominos/www.dominos.com/cms/assets/2050a7ae-c278-4d60-b984-0956367382cf2f79.png	(from https://www.dominos.com/)
18:50:13	253425/253425	---MCZ	200	added ('OK')	text/html	etag:%2212pbwvx656n3qx3%22	https://www.dominos.com/menu/specialty	C:/Aali/dominos/www.dominos.com/menu/specialty.html	(from https://www.dominos.com/)
18:50:13	75371/75371	---M--	200	added ('OK')	image/png	date:Thu,%2020%20Mar%202025%2023:04:14%20GMT	https://www.dominos.com/cms/assets/25702277-acad-4abb-8427-34b639f67ecd?modified_on=2024-12-02T17%3A09%3A35.142Z&im=Resize%3D%28281%2C281%29%3BCrop%2Crect%3D%2859%2C36%2C234%2C234%29%2CallowExpansion	C:/Aali/dominos/www.dominos.com/cms/assets/25702277-acad-4abb-8427-34b639f67ecd5cdd.png	(from https://www.dominos.com/)
18:50:14	227129/227129	---MCZ	200	added ('OK')	text/html	etag:%22ddighvcp4u38b6%22	https://www.dominos.com/menu/bread	C:/Aali/dominos/www.dominos.com/menu/bread.html	(from https://www.dominos.com/)
18:50:14	61349/61349	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Feb%202025%2013:52:51%20GMT	https://www.dominos.com/cms/assets/52a5cd59-c19c-472d-b5b2-e8e0c6144408?modified_on=2024-12-02T17%3A11%3A10.571Z&im=Resize%3D%28281%2C281%29%3BCrop%2Crect%3D%2859%2C85%2C234%2C234%29%2CallowExpansion	C:/Aali/dominos/www.dominos.com/cms/assets/52a5cd59-c19c-472d-b5b2-e8e0c6144408929e.png	(from https://www.dominos.com/)
18:50:17	66795/66795	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Feb%202025%2013:16:46%20GMT	https://www.dominos.com/cms/assets/ae22b2e2-9f64-423f-98e7-df93821a4993?modified_on=2024-07-26T20%3A08%3A08.048Z&im=Resize%3D%28217%2C217%29%3BCrop%2Crect%3D%2815%2C41%2C234%2C234%29%2CallowExpansion	C:/Aali/dominos/www.dominos.com/cms/assets/ae22b2e2-9f64-423f-98e7-df93821a49930515.png	(from https://www.dominos.com/)
18:50:17	247611/247611	---MCZ	200	added ('OK')	text/html	etag:%226imneqpm6t3njj%22	https://www.dominos.com/menu/wings	C:/Aali/dominos/www.dominos.com/menu/wings.html	(from https://www.dominos.com/)
18:50:19	58743/58743	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Feb%202025%2020:27:36%20GMT	https://www.dominos.com/cms/assets/dec46cc9-7059-4004-8b32-14fc9465bac1?modified_on=2024-12-02T16%3A54%3A22.015Z&im=Resize%3D%28281%2C281%29%3BCrop%2Crect%3D%2850%2C95%2C234%2C234%29%2CallowExpansion	C:/Aali/dominos/www.dominos.com/cms/assets/dec46cc9-7059-4004-8b32-14fc9465bac15a27.png	(from https://www.dominos.com/)
18:50:19	204660/204660	---MCZ	200	added ('OK')	text/html	etag:%221378tg1nxoe2rxg%22	https://www.dominos.com/menu/dessert	C:/Aali/dominos/www.dominos.com/menu/dessert.html	(from https://www.dominos.com/)
18:50:21	52049/52049	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Jun%202026%2010:14:09%20GMT	https://www.dominos.com/cms/assets/de67c289-a105-4ee3-a0ef-015aa5b73f49?modified_on=2026-04-27T21%3A57%3A21.647Z&im=Resize%3D%28281%2C281%29%3BCrop%2Crect%3D%2859%2C83%2C234%2C234%29%2CallowExpansion	C:/Aali/dominos/www.dominos.com/cms/assets/de67c289-a105-4ee3-a0ef-015aa5b73f4982af.png	(from https://www.dominos.com/)
18:50:22	204285/204285	---MCZ	200	added ('OK')	text/html	etag:%227htt0btwdw2rqe%22	https://www.dominos.com/menu/pasta	C:/Aali/dominos/www.dominos.com/menu/pasta.html	(from https://www.dominos.com/)
18:50:23	73366/73366	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Feb%202025%2013:52:51%20GMT	https://www.dominos.com/cms/assets/7c90a9cc-9c70-4ff2-a030-f2a4fdfd9f55?modified_on=2024-12-02T17%3A58%3A35.453Z&im=Resize%3D%28281%2C281%29%3BCrop%2Crect%3D%2850%2C95%2C234%2C234%29%2CallowExpansion	C:/Aali/dominos/www.dominos.com/cms/assets/7c90a9cc-9c70-4ff2-a030-f2a4fdfd9f55da56.png	(from https://www.dominos.com/)
18:50:24	215979/215979	---MCZ	200	added ('OK')	text/html	etag:%224xnguixzu430cw%22	https://www.dominos.com/menu/sandwich	C:/Aali/dominos/www.dominos.com/menu/sandwich.html	(from https://www.dominos.com/)
18:50:27	196065/196065	---MCZ	200	added ('OK')	text/html	etag:%224ds67140t12lmq%22	https://www.dominos.com/menu/g-salad	C:/Aali/dominos/www.dominos.com/menu/g-salad.html	(from https://www.dominos.com/)
18:50:27	55659/55659	---M--	200	added ('OK')	image/png	date:Fri,%2027%20Dec%202024%2013:17:28%20GMT	https://www.dominos.com/cms/assets/86aa18bc-ed6b-49d3-af01-a1302a4916d9?modified_on=2024-12-02T17%3A08%3A17.596Z&im=Resize%3D%28234%2C234%29%3BCrop%2Crect%3D%280%2C0%2C234%2C234%29%2CallowExpansion	C:/Aali/dominos/www.dominos.com/cms/assets/86aa18bc-ed6b-49d3-af01-a1302a4916d90354.png	(from https://www.dominos.com/)
18:50:29	42328/42328	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Apr%202026%2010:48:40%20GMT	https://www.dominos.com/cms/assets/b25dd6b4-4327-4bbb-b37d-880e8eb30b93?modified_on=2026-02-04T13%3A32%3A21.828Z&im=Resize%3D%28272%2C272%29%3BCrop%2Crect%3D%2849%2C105%2C234%2C234%29%2CallowExpansion	C:/Aali/dominos/www.dominos.com/cms/assets/b25dd6b4-4327-4bbb-b37d-880e8eb30b93cdea.png	(from https://www.dominos.com/)
18:50:29	215130/215130	---MCZ	200	added ('OK')	text/html	etag:%22mbe679mn482ztb%22	https://www.dominos.com/menu/drinks	C:/Aali/dominos/www.dominos.com/menu/drinks.html	(from https://www.dominos.com/)
18:50:32	1136/1136	---M-Z	200	added ('OK')	image/svg+xml	etag:%226a316b67-470%22	https://www.dominos.com/dpz-ecomm-makeline-ui-mfe/icons/modern/logo-dominos-trademark.svg	C:/Aali/dominos/www.dominos.com/dpz-ecomm-makeline-ui-mfe/icons/modern/logo-dominos-trademark.svg	(from https://www.dominos.com/)
18:50:32	263153/263153	---MCZ	200	added ('OK')	text/html	etag:%22zmoi5qo4iu3zi1%22	https://www.dominos.com/menu/sides	C:/Aali/dominos/www.dominos.com/menu/sides.html	(from https://www.dominos.com/)
18:50:33	983/983	---M-Z	200	added ('OK')	image/svg+xml	etag:%226a316b67-3d7%22	https://www.dominos.com/dpz-ecomm-makeline-ui-mfe/icons/modern/externalpage.svg	C:/Aali/dominos/www.dominos.com/dpz-ecomm-makeline-ui-mfe/icons/modern/externalpage.svg	(from https://www.dominos.com/)
18:50:34	174807/174807	---MCZ	200	added ('OK')	text/html	etag:%226shc71fsmm1zeh%22	https://www.dominos.com/content/customer-support	C:/Aali/dominos/www.dominos.com/content/customer-support.html	(from https://www.dominos.com/)
18:50:35	15/15	---M--	308	error ('Permanent%20Redirect')	text/html	date:Fri,%2026%20Jun%202026%2012:50:35%20GMT	https://www.dominos.com/en/about-pizza/	C:/Aali/dominos/www.dominos.com/en/about-pizza/index.html	(from https://www.dominos.com/)
18:50:36	162724/162724	---MCZ	200	added ('OK')	text/html	etag:%22d94o5jmhl51y3v%22	https://www.dominos.com/content/email-and-text-offers	C:/Aali/dominos/www.dominos.com/content/email-and-text-offers.html	(from https://www.dominos.com/)
18:50:37	158043/158043	---MCZ	200	added ('OK')	text/html	etag:%22kt1oom9bbg1ui2%22	https://www.dominos.com/content/nutrition	C:/Aali/dominos/www.dominos.com/content/nutrition.html	(from https://www.dominos.com/)
18:50:38	17/17	---M--	308	error ('Permanent%20Redirect')	text/html	date:Fri,%2026%20Jun%202026%2012:50:37%20GMT	https://www.dominos.com/en/international/	C:/Aali/dominos/www.dominos.com/en/international/index.html	(from https://www.dominos.com/)
18:50:40	303155/303155	---MCZ	200	added ('OK')	text/html	etag:%227vibtguer04ygv%22	https://www.dominos.com/content/allergen-info	C:/Aali/dominos/www.dominos.com/content/allergen-info.html	(from https://www.dominos.com/)
18:50:41	169535/169535	---MCZ	200	added ('OK')	text/html	etag:%22sjfnrdyktk23ck%22	https://www.dominos.com/content/gluten-free-warning	C:/Aali/dominos/www.dominos.com/content/gluten-free-warning.html	(from https://www.dominos.com/)
18:50:44	295307/295307	---MCZ	200	added ('OK')	text/html	etag:%22ajncqozn654set%22	https://www.dominos.com/content/ingredients	C:/Aali/dominos/www.dominos.com/content/ingredients.html	(from https://www.dominos.com/)
18:50:46	157246/157246	---MCZ	200	added ('OK')	text/html	etag:%22juw0939ov31tvg%22	https://www.dominos.com/content/gift-cards	C:/Aali/dominos/www.dominos.com/content/gift-cards.html	(from https://www.dominos.com/)
18:50:48	156943/156943	---MCZ	200	added ('OK')	text/html	etag:%22z6u1bpwzgs1tn2%22	https://www.dominos.com/content/carryout-insurance	C:/Aali/dominos/www.dominos.com/content/carryout-insurance.html	(from https://www.dominos.com/)
18:50:50	153242/153242	---MCZ	200	added ('OK')	text/html	etag:%22ml2h4i5pyi1uc0%22	https://www.dominos.com/data-privacy-rights	C:/Aali/dominos/www.dominos.com/data-privacy-rights.html	(from https://www.dominos.com/)
18:50:52	247798/247798	---MCZ	200	added ('OK')	text/html	etag:%223p0gigd24j3rpp%22	https://www.dominos.com/content/privacy	C:/Aali/dominos/www.dominos.com/content/privacy.html	(from https://www.dominos.com/)
18:50:54	203169/203169	---MCZ	200	added ('OK')	text/html	etag:%22utmha7ssov2t9i%22	https://www.dominos.com/content/terms-of-use	C:/Aali/dominos/www.dominos.com/content/terms-of-use.html	(from https://www.dominos.com/)
18:50:55	8984/8984	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%222318-19ed10b3c38%22	https://www.dominos.com/app-store-badge.svg	C:/Aali/dominos/www.dominos.com/app-store-badge.svg	(from https://www.dominos.com/)
18:50:56	6689/6689	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%221a21-19ed10b3c38%22	https://www.dominos.com/google-play-badge.svg	C:/Aali/dominos/www.dominos.com/google-play-badge.svg	(from https://www.dominos.com/)
18:50:59	19812/19812	---M--	200	added ('OK')	font/woff2	etag:%226a316c0b-4d64%22	https://www.dominos.com/dpz-ecomm-makeline-ui-mfe/_next/static/fonts/OneDot.woff2	C:/Aali/dominos/www.dominos.com/dpz-ecomm-makeline-ui-mfe/_next/static/fonts/OneDot.woff2	(from https://www.dominos.com/dpz-ecomm-makeline-ui-mfe/_next/static/css/styles.css)
18:50:59	158537/158537	---MCZ	200	added ('OK')	text/html	etag:%22182lgwq79sj1uug%22	https://www.dominos.com/content/accessibility-policy	C:/Aali/dominos/www.dominos.com/content/accessibility-policy.html	(from https://www.dominos.com/)
